Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,0,0,{'classification__n_neighbors': 3},0.7340980187695516,0.49304174950298213,0.6601719658827045,0.31343745165558273,0.47692307692307695,0.5102880658436214,0.8100558659217877,0.18994413407821228,0.6285861119142803,0.6429322211917123,0.6811979469942079,0.3674557457201415,580,136,119,124
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,1,0,{'classification__n_neighbors': 13},0.7726798748696558,0.509009009009009,0.6710577740993632,0.36559464727158353,0.5621890547263682,0.46502057613168724,0.8770949720670391,0.12290502793296089,0.611857867622134,0.6386448224426631,0.7277902872875619,0.3969873509079345,628,88,130,113
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,0,{'classification__n_neighbors': 3},0.7705943691345151,0.5686274509803921,0.7131583787387635,0.41369795499993867,0.5430711610486891,0.5967078189300411,0.8296089385474861,0.17039106145251395,0.6904214985378677,0.7035866259996255,0.7097944579387503,0.42624458905506624,594,122,98,145
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,3,0,{'classification__n_neighbors': 13},0.7497393117831074,0.4618834080717489,0.6418348045397226,0.3029961566812868,0.5099009900990099,0.42213114754098363,0.8615384615384616,0.13846153846153847,0.5798190816591998,0.603060709564074,0.708662675147798,0.36227324441020314,616,99,141,103
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,4,0,{'classification__n_neighbors': 9},0.7734864300626305,0.5353319057815846,0.6879708768597658,0.3864601175090947,0.5580357142857143,0.51440329218107,0.8615384615384616,0.13846153846153847,0.6429455501763637,0.6657163216836424,0.7222084609296162,0.41022868624498177,616,99,118,125
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,1,{'classification__n_neighbors': 3},0.5079365079365079,0.3111111111111111,0.5858490566037736,0.12626716210644434,0.2,0.7,0.4716981132075472,0.5283018867924528,0.5704054914291469,0.5746204653902287,0.6017793551407645,0.1876190476190476,50,56,6,14
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,0,0,{},0.7632950990615224,0.44226044226044225,0.6335092075315538,0.3084575276757355,0.5487804878048781,0.37037037037037035,0.8966480446927374,0.10335195530726257,0.5488264761904911,0.5762741260934049,0.7313753485318534,0.36279322125859426,642,74,153,90
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,1,0,{},0.7726798748696558,0.4322916666666667,0.6302790997080258,0.32002078351381547,0.5886524822695035,0.34156378600823045,0.9189944134078212,0.08100558659217877,0.5309050453506464,0.5602635193942118,0.7465929498610433,0.36790282929837614,658,58,160,83
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,2,0,{},0.7601668404588112,0.46511627906976744,0.6450071269282939,0.3183827561595126,0.5347593582887701,0.411522633744856,0.8784916201117319,0.12150837988826815,0.5751059561622083,0.6012646548992926,0.721601205915641,0.36917923960526894,629,87,143,100
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,3,0,{},0.7497393117831074,0.36507936507936506,0.5959388971684053,0.241042308591677,0.5149253731343284,0.2827868852459016,0.9090909090909091,0.09090909090909091,0.4887959728321809,0.5070295717087745,0.7314287515296374,0.3280958942275579,650,65,175,69
