Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,0,0,{'classification__n_neighbors': 3},0.7445255474452555,0.5030425963488844,0.6671552061061682,0.33121990561747816,0.496,0.5102880658436214,0.8240223463687151,0.17597765363128492,0.6320421810636756,0.6484510539280619,0.6917560415111098,0.37719047189931215,590,126,119,124
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,1,0,{'classification__n_neighbors': 11},0.7747653806047967,0.5178571428571429,0.6765322895831897,0.37458570013620707,0.5658536585365853,0.4773662551440329,0.8756983240223464,0.12430167597765363,0.6201336169697129,0.6465514902731672,0.7284564464194145,0.4025490561165991,627,89,127,116
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,0,{'classification__n_neighbors': 1},0.7591240875912408,0.5531914893617021,0.7027582362001977,0.3904339559151272,0.5218978102189781,0.588477366255144,0.8170391061452514,0.1829608938547486,0.6815462617864005,0.6934039380561771,0.6983177226394586,0.4114003355690298,585,131,100,143
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,3,0,{'classification__n_neighbors': 1},0.7434827945776851,0.4652173913043478,0.6430385188581909,0.2982700532168758,0.49537037037037035,0.4385245901639344,0.8475524475524475,0.15244755244755245,0.5886030553724134,0.6096495630322198,0.6997451339038588,0.36008923150316596,606,109,137,107
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,4,0,{'classification__n_neighbors': 13},0.7860125260960334,0.5494505494505495,0.6963624852513741,0.41163029400889933,0.589622641509434,0.51440329218107,0.8783216783216783,0.12167832167832168,0.6460156948316519,0.6721692963254674,0.7363488579434878,0.4264771055987471,628,87,118,125
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,1,{'classification__n_neighbors': 1},0.5317460317460317,0.3218390804597701,0.6,0.14646522360366623,0.208955223880597,0.7,0.5,0.5,0.587689437438234,0.5916079783099616,0.6024113846583804,0.1938877043354655,53,53,6,14
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,0,0,{},0.7653806047966631,0.4444444444444444,0.6349058555762466,0.31320867063803826,0.5555555555555556,0.37037037037037035,0.8994413407821229,0.1005586592178771,0.5491421984421021,0.5771710513460436,0.7336856027021152,0.36530250561069705,644,72,153,90
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,1,0,{},0.7737226277372263,0.4392764857881137,0.6336960020231281,0.3255727244062906,0.5902777777777778,0.3497942386831276,0.9175977653631285,0.0824022346368715,0.5365576301616329,0.5665425065716911,0.7463992074618315,0.3712307189654671,657,59,158,85
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,2,0,{},0.7580813347236705,0.4528301886792453,0.6381733222980895,0.3071742154814217,0.5303867403314917,0.3950617283950617,0.8812849162011173,0.11871508379888268,0.5640851094687486,0.5900524910572876,0.7218056984787832,0.3628201738860286,631,85,147,96
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,3,0,{},0.7497393117831074,0.36507936507936506,0.5959388971684053,0.241042308591677,0.5149253731343284,0.2827868852459016,0.9090909090909091,0.09090909090909091,0.4887959728321809,0.5070295717087745,0.7314287515296374,0.3280958942275579,650,65,175,69
