Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,0,0,{'classification__n_neighbors': 3},0.7340980187695516,0.49101796407185627,0.6588126767363267,0.3115343558109467,0.47674418604651164,0.5061728395061729,0.8114525139664804,0.18854748603351956,0.6262250550592268,0.6408862793966148,0.6816827277102386,0.36644530247766827,581,135,120,123
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,1,0,{'classification__n_neighbors': 3},0.7528675703858185,0.5052192066805845,0.6686639308458054,0.3406329935089424,0.5127118644067796,0.49794238683127573,0.8393854748603352,0.16061452513966482,0.6272676076415438,0.6465025961459545,0.7019590492915138,0.3825168193630123,601,115,122,121
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,0,{'classification__n_neighbors': 3},0.7643378519290928,0.55859375,0.7062498563119296,0.3993765977137808,0.5315985130111525,0.588477366255144,0.8240223463687151,0.17597765363128492,0.6835201328189459,0.6963608979016883,0.7038707483320629,0.4171089795989925,590,126,100,143
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,3,0,{'classification__n_neighbors': 15},0.7580813347236705,0.45794392523364486,0.6406798119912873,0.31120742219135655,0.532608695652174,0.4016393442622951,0.8797202797202798,0.12027972027972028,0.5684315318252364,0.5944159118673523,0.7206809713529906,0.36615852593541176,629,86,146,98
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,4,0,{'classification__n_neighbors': 11},0.7776617954070981,0.5399568034557235,0.6907680796569685,0.39468656189960366,0.5681818181818182,0.51440329218107,0.8671328671328671,0.13286713286713286,0.644009945615811,0.667874240865417,0.7268751572162432,0.41544787549194884,620,95,118,125
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,not,1.3,knn,over_sample,smote,None,0.5,2,1,{'classification__n_neighbors': 3},0.5079365079365079,0.3404255319148936,0.6264150943396227,0.1876632907342531,0.21621621621621623,0.8,0.4528301886792453,0.5471698113207547,0.5880565558108795,0.6018838350906229,0.6038534515053015,0.20471900471900473,48,58,4,16
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,0,0,{},0.7664233576642335,0.4482758620689655,0.6369634687449709,0.3172079432309024,0.558282208588957,0.37448559670781895,0.8994413407821229,0.1005586592178771,0.5520154507855932,0.5803686993683188,0.7341887197020528,0.3675670818854933,644,72,152,91
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,1,0,{},0.7716371220020855,0.43116883116883115,0.6295807756856795,0.3173766841903759,0.5845070422535211,0.34156378600823045,0.9175977653631285,0.0824022346368715,0.5307834315750533,0.5598376253612489,0.7454139431729447,0.3664868971118471,657,59,160,83
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,2,0,{},0.7612095933263816,0.458628841607565,0.6416275835115065,0.31552407875802907,0.5388888888888889,0.3991769547325103,0.8840782122905028,0.11592178770949721,0.5673187127975918,0.5940569404758138,0.7245951718562027,0.3673539442711291,633,83,146,97
ant_not_over_sample_smote_ant_1.3_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,not,1.3,naive_bayes,over_sample,smote,None,0.5,3,0,{},0.7507820646506778,0.3660477453580902,0.5966381978677061,0.24356277198731446,0.518796992481203,0.2827868852459016,0.9104895104895104,0.08951048951048951,0.4889193900627403,0.5074194445627743,0.732561351718114,0.32919073740351834,651,64,175,69
