org.apache.velocity.runtime.parser.Parser;153.0;1.0;0.0;68.0;250.0;8092.0;49.0;61.0;50.0;0.7434;8104.0;0.8077;10.0;0.0;0.1456;0.0;0.0;51.7974;12.0;2.947712418300654;11
org.apache.velocity.runtime.parser.node.ASTEscape;5.0;2.0;0.0;6.0;11.0;8.0;4.0;4.0;5.0;0.875;37.0;0.5;0.0;0.9091;0.4;0.0;0.0;6.0;1.0;1.0;1
org.apache.velocity.runtime.parser.node.ASTIncludeStatement;3.0;2.0;0.0;3.0;6.0;3.0;0.0;3.0;3.0;2.0;17.0;0.0;0.0;0.9677;0.5333;0.0;0.0;4.6667;1.0;1.0;0
org.apache.velocity.app.event.MethodExceptionEventHandler;1.0;1.0;0.0;5.0;1.0;0.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0
org.apache.velocity.runtime.parser.node.Node;25.0;1.0;0.0;54.0;25.0;300.0;47.0;7.0;25.0;2.0;25.0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;1.0;1.0;1
org.apache.velocity.context.InternalContextAdapter;0.0;1.0;0.0;67.0;0.0;0.0;64.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
org.apache.velocity.context.InternalEventContext;2.0;1.0;0.0;5.0;2.0;1.0;5.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;1.0;1.0;0
org.apache.velocity.util.MapFactory;3.0;1.0;0.0;2.0;13.0;1.0;2.0;0.0;2.0;0.5;95.0;1.0;0.0;0.0;0.5;0.0;0.0;30.3333;4.0;2.0;1
org.apache.velocity.app.event.ReferenceInsertionEventHandler;1.0;1.0;0.0;5.0;1.0;0.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0
org.apache.velocity.runtime.parser.node.ASTGTNode;5.0;2.0;0.0;11.0;18.0;10.0;4.0;9.0;5.0;2.0;130.0;0.0;0.0;0.9091;0.4;1.0;1.0;25.0;1.0;1.0;1
org.apache.velocity.context.EvaluateContext;11.0;2.0;0.0;7.0;39.0;7.0;1.0;6.0;9.0;0.6667;245.0;0.0;1.0;0.7297;0.3333;0.0;0.0;21.0;5.0;2.0;2
org.apache.velocity.runtime.parser.node.ASTIdentifier;5.0;2.0;0.0;17.0;38.0;0.0;4.0;15.0;5.0;0.4167;310.0;1.0;1.0;0.9091;0.4667;0.0;0.0;60.4;1.0;1.0;0
