org.apache.poi.hssf.record.LineFormatRecord;25.0;2.0;0.0;6.0;44.0;128.0;1.0;5.0;23.0;0.9489;427.0;0.3636;3.0;0.3333;0.352;1.0;6.0;15.2;2.0;1.04;1
org.apache.poi.hssf.record.formula.FormulaUtil;20.0;1.0;0.0;8.0;39.0;190.0;1.0;7.0;13.0;2.0;432.0;0.0;0.0;0.0;0.2;0.0;0.0;20.6;6.0;1.75;0
org.apache.poi.hssf.record.formula.AttrPtg;20.0;2.0;0.0;4.0;32.0;138.0;1.0;4.0;20.0;0.8469;336.0;0.9091;7.0;0.28;0.225;1.0;2.0;15.25;1.0;1.0;6
org.apache.poi.hssf.record.BlankRecord;22.0;2.0;0.0;8.0;34.0;213.0;4.0;4.0;20.0;0.75;330.0;0.75;0.0;0.3667;0.3106;1.0;6.0;13.8182;7.0;2.0;1
org.apache.poi.hssf.record.RKRecord;23.0;2.0;0.0;8.0;44.0;235.0;2.0;6.0;21.0;0.9242;377.0;0.4444;0.0;0.3548;0.2899;1.0;5.0;15.0;6.0;1.608695652173913;1
org.apache.poi.hssf.record.DeltaRecord;11.0;2.0;0.0;5.0;22.0;49.0;2.0;3.0;9.0;0.9333;104.0;0.3333;0.0;0.5789;0.4182;1.0;6.0;8.1818;2.0;1.0909090909090908;1
org.apache.poi.hssf.record.UnicodeString;22.0;2.0;0.0;5.0;38.0;159.0;2.0;3.0;18.0;0.7024;323.0;0.75;0.0;0.3667;0.2662;2.0;6.0;13.5;6.0;1.5909090909090908;3
org.apache.poi.hssf.record.LinkedDataRecord;21.0;2.0;0.0;6.0;38.0;122.0;1.0;5.0;19.0;0.94;332.0;0.4;1.0;0.3793;0.3016;1.0;6.0;14.0952;2.0;1.0476190476190477;1
org.apache.poi.hpsf.MarkUnsupportedException;4.0;4.0;0.0;3.0;8.0;6.0;2.0;1.0;4.0;2.0;20.0;0.0;0.0;1.0;0.6667;0.0;0.0;4.0;1.0;1.0;1
org.apache.poi.hssf.record.AxisRecord;19.0;2.0;0.0;4.0;33.0;119.0;0.0;4.0;17.0;0.9012;282.0;0.5556;0.0;0.4074;0.4605;1.0;6.0;13.3684;2.0;1.0526315789473684;1
org.apache.poi.poifs.storage.HeaderBlockReader;7.0;1.0;0.0;6.0;20.0;9.0;2.0;4.0;7.0;0.8333;173.0;1.0;5.0;0.0;0.5714;0.0;0.0;22.8571;2.0;1.1428571428571428;1
