org.apache.poi.ddf.EscherClientAnchorRecord;27.0;2.0;0.0;8.0;47.0;195.0;3.0;5.0;27.0;0.875;484.0;0.8333;0.0;0.4222;0.2654;1.0;5.0;16.4815;2.0;1.0740740740740742;1
org.apache.poi.hssf.record.LineFormatRecord;26.0;2.0;0.0;7.0;46.0;117.0;2.0;5.0;24.0;0.9364;503.0;0.3636;3.0;0.3429;0.3462;1.0;6.0;17.5;2.0;1.0384615384615385;2
org.apache.poi.hssf.record.BlankRecord;23.0;2.0;0.0;9.0;36.0;221.0;5.0;4.0;21.0;0.7273;350.0;0.75;0.0;0.375;0.3043;1.0;6.0;14.0435;7.0;1.9565217391304348;2
org.apache.poi.hssf.record.RKRecord;24.0;2.0;0.0;9.0;46.0;244.0;3.0;6.0;22.0;0.9082;400.0;0.4444;0.0;0.3636;0.2847;1.0;5.0;15.2917;6.0;1.5833333333333333;2
org.apache.poi.hssf.record.DrawingRecordForBiffViewer;5.0;3.0;0.0;2.0;8.0;10.0;1.0;1.0;4.0;1.25;26.0;0.0;0.0;0.9259;0.5;1.0;2.0;4.0;1.0;1.0;1
org.apache.poi.hssf.record.EndSubRecord;10.0;3.0;0.0;8.0;18.0;45.0;6.0;3.0;8.0;1.1111;84.0;0.0;0.0;0.65;0.525;1.0;6.0;7.3;2.0;1.1;2
org.apache.poi.hssf.record.formula.AbstractFunctionPtg;16.0;3.0;2.0;6.0;31.0;102.0;3.0;3.0;11.0;0.9333;9857.0;0.75;1.0;0.5172;0.1905;1.0;4.0;614.5625;5.0;1.3125;1
org.apache.poi.ddf.EscherDgRecord;13.0;2.0;0.0;7.0;29.0;34.0;2.0;5.0;13.0;0.8542;179.0;0.5;0.0;0.6129;0.3231;1.0;5.0;12.4615;1.0;1.0;0
org.apache.poi.hssf.record.formula.NotEqualPtg;9.0;3.0;0.0;4.0;13.0;36.0;2.0;2.0;9.0;1.125;62.0;0.0;0.0;0.6818;0.3333;1.0;4.0;5.6667;1.0;1.0;1
org.apache.poi.hssf.record.AxisRecord;20.0;2.0;0.0;6.0;35.0;114.0;2.0;4.0;18.0;0.8772;358.0;0.5556;0.0;0.4138;0.45;1.0;6.0;16.45;2.0;1.05;2
org.apache.poi.poifs.storage.HeaderBlockReader;7.0;1.0;0.0;7.0;20.0;9.0;2.0;5.0;7.0;0.8333;173.0;1.0;5.0;0.0;0.5714;0.0;0.0;22.8571;2.0;1.1428571428571428;1
org.apache.poi.hssf.record.ExtSSTInfoSubRecord;13.0;2.0;0.0;3.0;24.0;64.0;1.0;2.0;11.0;0.8833;143.0;0.6;0.0;0.5455;0.5;1.0;6.0;9.6154;1.0;1.0;1
org.apache.poi.hssf.record.InterfaceHdrRecord;11.0;2.0;0.0;5.0;21.0;49.0;2.0;3.0;9.0;0.9333;105.0;0.3333;0.0;0.6;0.5227;1.0;6.0;8.2727;2.0;1.0909090909090908;2
org.apache.poi.hssf.usermodel.HSSFChildAnchor;5.0;2.0;0.0;5.0;7.0;6.0;4.0;1.0;5.0;2.0;46.0;0.0;0.0;0.7692;0.7;1.0;1.0;8.2;2.0;1.4;0
org.apache.poi.poifs.property.Child;4.0;1.0;0.0;3.0;4.0;6.0;3.0;0.0;4.0;2.0;4.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;1.0;1.0;0
org.apache.poi.hssf.record.LeftMarginRecord;12.0;2.0;0.0;6.0;23.0;46.0;2.0;4.0;10.0;0.8182;120.0;0.5;0.0;0.5714;0.4;1.0;6.0;8.8333;2.0;1.0833333333333333;2
org.apache.poi.hssf.dev.HSSF;4.0;1.0;0.0;10.0;49.0;0.0;0.0;10.0;4.0;0.0;484.0;1.0;2.0;0.0;0.5625;0.0;0.0;119.0;8.0;2.75;1
org.apache.poi.hssf.record.formula.SubtractPtg;9.0;3.0;0.0;4.0;13.0;36.0;2.0;2.0;9.0;1.125;59.0;0.0;0.0;0.6818;0.3333;1.0;4.0;5.3333;1.0;1.0;1
org.apache.poi.hssf.record.RecordFormatException;1.0;4.0;0.0;140.0;2.0;0.0;140.0;0.0;1.0;2.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;0
org.apache.poi.poifs.filesystem.POIFSDocument;16.0;1.0;0.0;20.0;55.0;0.0;9.0;14.0;14.0;0.5;452.0;1.0;3.0;0.0;0.1989;0.0;0.0;27.0;6.0;1.375;0
org.apache.poi.hssf.record.formula.ExpPtg;7.0;2.0;0.0;3.0;10.0;9.0;2.0;2.0;7.0;0.9444;69.0;0.6667;0.0;0.6875;0.4286;1.0;4.0;8.4286;2.0;1.2857142857142858;2
org.apache.poi.hssf.record.InterfaceEndRecord;9.0;2.0;0.0;5.0;17.0;36.0;2.0;3.0;7.0;1.125;70.0;0.0;0.0;0.6667;0.5556;1.0;6.0;6.6667;2.0;1.1111111111111112;2
org.apache.poi.ddf.EscherProperties;7.0;1.0;0.0;6.0;16.0;9.0;5.0;1.0;3.0;1.1642;1460.0;0.0036;0.0;0.0;0.1905;0.0;0.0;168.2857;2.0;1.4285714285714286;0
org.apache.poi.ddf.EscherDggRecord;17.0;2.0;0.0;10.0;44.0;38.0;3.0;8.0;17.0;0.8229;418.0;0.6667;1.0;0.5429;0.2745;1.0;5.0;23.2353;3.0;1.2352941176470589;0
org.apache.poi.hssf.record.RkRec;1.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0
org.apache.poi.ddf.EscherComplexProperty;9.0;2.0;1.0;6.0;32.0;0.0;2.0;4.0;9.0;0.125;165.0;0.0;0.0;0.5333;0.3519;1.0;1.0;17.2222;4.0;1.6666666666666667;0
org.apache.poi.poifs.filesystem.POIFSDocumentPath;9.0;1.0;0.0;13.0;20.0;0.0;13.0;0.0;9.0;0.25;294.0;1.0;0.0;0.0;0.3111;1.0;1.0;31.4444;7.0;2.2222222222222223;0
org.apache.poi.hssf.record.aggregates.RowRecordsAggregate;22.0;2.0;0.0;3.0;47.0;175.0;1.0;2.0;20.0;0.631;475.0;0.0;0.0;0.3636;0.303;1.0;5.0;20.4091;7.0;2.1363636363636362;3
org.apache.poi.poifs.property.Property;32.0;1.0;3.0;19.0;62.0;290.0;13.0;6.0;18.0;0.9626;732.0;1.0;16.0;0.0;0.1758;0.0;0.0;20.6875;3.0;1.28125;0
org.apache.poi.util.POILogger;26.0;1.0;3.0;11.0;42.0;325.0;10.0;1.0;22.0;1.04;685.0;0.0;0.0;0.0;0.5449;0.0;0.0;25.1538;17.0;2.269230769230769;0
org.apache.poi.hssf.record.formula.StringPtg;9.0;2.0;0.0;5.0;22.0;2.0;2.0;4.0;8.0;0.6667;202.0;0.1667;1.0;0.6471;0.3333;1.0;4.0;20.7778;2.0;1.4444444444444444;4
org.apache.poi.hssf.record.ContinueRecord;14.0;2.0;0.0;7.0;28.0;61.0;4.0;3.0;11.0;0.8077;241.0;0.5;0.0;0.5217;0.5;1.0;5.0;16.0714;4.0;1.2857142857142858;2
org.apache.poi.ddf.EscherRGBProperty;5.0;3.0;0.0;4.0;6.0;0.0;3.0;1.0;5.0;2.0;37.0;0.0;0.0;0.7778;0.4667;0.0;0.0;6.4;1.0;1.0;0
org.apache.poi.hssf.util.HSSFColor;6.0;1.0;48.0;52.0;56.0;15.0;52.0;46.0;6.0;1.2;923.0;1.0;0.0;0.0;0.6667;0.0;0.0;152.5;1.0;1.0;2
org.apache.poi.ddf.UnknownEscherRecord;12.0;2.0;0.0;6.0;44.0;28.0;1.0;5.0;11.0;0.6364;353.0;1.0;0.0;0.6552;0.2468;1.0;6.0;28.1667;3.0;1.5;0
