org.apache.velocity.runtime.parser.Parser;148.0;1.0;0.0;59.0;236.0;0.0;43.0;54.0;48.0;0.7339;9086.0;0.7692;9.0;0.0;0.1478;0.0;0.0;60.2162;34.0;4.635135135135135;0
org.apache.velocity.runtime.parser.node.ASTEscape;5.0;2.0;0.0;4.0;10.0;8.0;1.0;4.0;5.0;0.875;34.0;0.5;0.0;0.9;0.4;0.0;0.0;5.4;1.0;1.0;2
org.apache.velocity.runtime.parser.node.ASTIncludeStatement;3.0;2.0;0.0;3.0;6.0;3.0;0.0;3.0;3.0;2.0;17.0;0.0;0.0;0.9643;0.5333;0.0;0.0;4.6667;1.0;1.0;1
org.apache.velocity.app.event.MethodExceptionEventHandler;1.0;1.0;0.0;4.0;1.0;0.0;3.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2
org.apache.velocity.test.ConfigurationTestCase;6.0;4.0;0.0;4.0;51.0;15.0;0.0;4.0;3.0;1.2;304.0;1.0;0.0;0.9074;0.3667;2.0;4.0;49.1667;1.0;1.0;0
org.apache.velocity.context.InternalContextAdapter;0.0;1.0;0.0;58.0;0.0;0.0;55.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
org.apache.velocity.runtime.parser.node.Node;24.0;1.0;0.0;44.0;24.0;276.0;38.0;6.0;24.0;2.0;24.0;0.0;0.0;0.0;0.244;0.0;0.0;0.0;1.0;1.0;2
org.apache.velocity.context.InternalEventContext;2.0;1.0;0.0;5.0;2.0;1.0;5.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;1.0;1.0;1
org.apache.velocity.app.event.ReferenceInsertionEventHandler;1.0;1.0;0.0;4.0;1.0;0.0;3.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2
org.apache.velocity.runtime.parser.node.ASTGTNode;5.0;2.0;0.0;9.0;22.0;10.0;4.0;7.0;5.0;2.0;153.0;0.0;0.0;0.9;0.4;1.0;1.0;29.6;1.0;1.0;1
org.apache.velocity.runtime.parser.node.ASTIdentifier;5.0;2.0;0.0;14.0;33.0;0.0;4.0;12.0;5.0;0.5;245.0;1.0;1.0;0.9;0.4667;0.0;0.0;47.6;1.0;1.0;3
org.apache.velocity.util.introspection.VelPropertyGet;3.0;1.0;0.0;4.0;3.0;3.0;4.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;0.6667;0.0;0.0;0.0;1.0;1.0;1
org.apache.velocity.runtime.directive.InputBase;2.0;2.0;2.0;6.0;6.0;1.0;2.0;4.0;1.0;2.0;19.0;0.0;0.0;0.875;0.75;0.0;0.0;8.5;2.0;1.5;1
org.apache.velocity.runtime.directive.Literal;5.0;2.0;0.0;4.0;10.0;8.0;0.0;4.0;5.0;0.75;31.0;0.0;0.0;0.6364;0.44;0.0;0.0;5.0;1.0;1.0;2
org.apache.velocity.runtime.resource.ResourceManagerImpl;8.0;1.0;0.0;11.0;66.0;0.0;0.0;11.0;5.0;0.7286;592.0;0.8;2.0;0.0;0.45;0.0;0.0;71.75;8.0;2.25;2
org.apache.velocity.io.VelocityWriter;20.0;2.0;0.0;1.0;30.0;52.0;1.0;0.0;14.0;0.6737;378.0;0.7;0.0;0.4483;0.3246;1.0;2.0;17.4;4.0;1.3;1
org.apache.velocity.runtime.exception.ReferenceException;1.0;3.0;0.0;3.0;9.0;0.0;2.0;1.0;1.0;2.0;27.0;0.0;0.0;1.0;1.0;0.0;0.0;26.0;1.0;1.0;2
org.apache.velocity.runtime.directive.ParseDirectiveException;3.0;3.0;0.0;0.0;12.0;0.0;0.0;0.0;2.0;0.3333;86.0;1.0;0.0;0.8947;0.6667;1.0;1.0;26.6667;2.0;1.3333333333333333;0
org.apache.velocity.util.SimplePool;4.0;1.0;0.0;2.0;5.0;0.0;2.0;0.0;4.0;0.3333;97.0;1.0;0.0;0.0;0.5;0.0;0.0;22.5;3.0;1.75;1
org.apache.velocity.test.ParserTestCase;6.0;3.0;0.0;8.0;18.0;15.0;0.0;8.0;5.0;1.0;160.0;0.0;0.0;0.898;0.5;0.0;0.0;25.5;2.0;1.1666666666666667;0
org.apache.velocity.runtime.parser.node.PropertyExecutor;3.0;2.0;1.0;5.0;17.0;0.0;2.0;3.0;2.0;0.5;122.0;1.0;1.0;0.6;0.5556;1.0;2.0;39.0;3.0;1.6666666666666667;2
org.apache.velocity.util.introspection.Info;5.0;1.0;0.0;6.0;6.0;4.0;6.0;0.0;4.0;0.75;32.0;1.0;0.0;0.0;0.4667;0.0;0.0;4.8;1.0;1.0;1
org.apache.velocity.runtime.RuntimeInstance;45.0;1.0;0.0;27.0;112.0;730.0;3.0;24.0;35.0;0.8368;844.0;1.0;6.0;0.0;0.2099;0.0;0.0;17.5111;4.0;1.288888888888889;3
org.apache.velocity.runtime.parser.TokenMgrError;6.0;3.0;0.0;2.0;19.0;15.0;2.0;0.0;4.0;1.12;184.0;0.0;0.0;0.85;0.5;1.0;1.0;28.8333;14.0;3.3333333333333335;0
org.apache.velocity.exception.MethodInvocationException;5.0;4.0;0.0;44.0;6.0;0.0;43.0;1.0;5.0;0.6667;40.0;1.0;0.0;0.8095;0.5333;0.0;0.0;6.4;1.0;1.0;2
org.apache.velocity.anakia.AnakiaJDOMFactory;5.0;2.0;0.0;5.0;10.0;10.0;1.0;4.0;5.0;2.0;32.0;0.0;0.0;0.8333;0.6667;0.0;0.0;5.4;1.0;1.0;1
org.apache.velocity.runtime.configuration.Configuration;53.0;3.0;0.0;6.0;141.0;1188.0;5.0;3.0;50.0;0.8341;1625.0;1.0;1.0;0.4368;0.1023;0.0;0.0;29.5094;7.0;2.5849056603773586;0
org.apache.velocity.runtime.resource.ResourceCache;5.0;1.0;0.0;4.0;5.0;10.0;2.0;2.0;5.0;2.0;5.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;1
org.apache.velocity.test.MultiLoaderTestCase;3.0;4.0;0.0;7.0;23.0;3.0;0.0;7.0;3.0;1.5;188.0;1.0;0.0;0.9608;0.6667;2.0;4.0;59.6667;3.0;1.6666666666666667;0
