org.apache.xalan.xsltc.compiler.FilterExpr;7.0;3.0;0.0;23.0;35.0;0.0;1.0;22.0;6.0;0.0833;226.0;1.0;1.0;0.9189;0.3061;2.0;8.0;31.0;3.0;1.7142857142857142;1
org.apache.xalan.templates.AVT;14.0;1.0;0.0;23.0;44.0;29.0;11.0;13.0;14.0;0.7692;548.0;1.0;0.0;0.0;0.2063;0.0;0.0;37.7857;6.0;2.0714285714285716;1
org.apache.xpath.operations.Operation;12.0;2.0;14.0;22.0;23.0;0.0;17.0;7.0;12.0;0.3636;149.0;1.0;2.0;0.7381;0.2188;1.0;7.0;11.25;5.0;1.6666666666666667;1
org.apache.xpath.functions.FuncFalse;3.0;3.0;0.0;4.0;4.0;3.0;0.0;4.0;3.0;2.0;9.0;0.0;0.0;0.9512;0.5;1.0;6.0;2.0;1.0;1.0;0
org.apache.xalan.xsltc.runtime.BasisLibrary;70.0;1.0;0.0;37.0;195.0;2399.0;20.0;19.0;64.0;1.0055;2637.0;0.2941;0.0;0.0;0.1014;0.0;0.0;36.1857;49.0;4.242857142857143;3
org.apache.xalan.xsltc.compiler.LiteralElement;18.0;3.0;0.0;47.0;92.0;97.0;6.0;46.0;11.0;0.8333;943.0;1.0;1.0;0.7571;0.1889;2.0;11.0;51.0556;24.0;6.111111111111111;0
org.apache.xpath.objects.XString;49.0;3.0;2.0;42.0;101.0;1176.0;33.0;12.0;46.0;1.0;742.0;0.0;1.0;0.6068;0.1222;3.0;21.0;14.1224;19.0;1.9795918367346939;3
org.apache.xpath.NodeSetDTM;56.0;2.0;1.0;22.0;84.0;714.0;15.0;7.0;56.0;0.7394;838.0;0.8333;1.0;0.3636;0.1607;1.0;4.0;13.8571;10.0;1.75;1
org.apache.xalan.xsltc.StripFilter;1.0;1.0;0.0;11.0;1.0;0.0;11.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0
org.apache.xpath.compiler.Lexer;10.0;1.0;0.0;7.0;30.0;3.0;1.0;7.0;0.0;0.6111;807.0;0.5;3.0;0.0;0.3125;0.0;0.0;79.1;11.0;2.9;2
org.apache.xalan.serialize.Serializer;9.0;1.0;0.0;3.0;9.0;36.0;2.0;1.0;9.0;2.0;9.0;0.0;0.0;0.0;0.3333;0.0;0.0;0.0;1.0;1.0;0
org.apache.xalan.templates.ElemExsltFunction;5.0;4.0;0.0;16.0;29.0;10.0;3.0;13.0;5.0;2.0;169.0;0.0;0.0;0.9789;0.4;4.0;6.0;32.8;1.0;1.0;2
org.apache.xalan.xsltc.runtime.ErrorMessages_cs;3.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;0.5;234.0;1.0;0.0;0.973;1.0;0.0;0.0;76.6667;1.0;1.0;1
org.apache.xalan.xsltc.trax.TrAXFilter;7.0;2.0;0.0;5.0;29.0;17.0;2.0;3.0;6.0;0.8889;132.0;1.0;2.0;0.85;0.2857;1.0;2.0;17.4286;2.0;1.1428571428571428;1
org.apache.xml.utils.XMLStringFactoryDefault;6.0;2.0;0.0;4.0;10.0;13.0;0.0;4.0;5.0;0.8;41.0;1.0;1.0;0.5;0.4;0.0;0.0;5.6667;1.0;1.0;0
org.apache.xml.utils.QName;28.0;1.0;0.0;53.0;49.0;268.0;49.0;4.0;28.0;0.563;747.0;0.8;0.0;0.0;0.2857;1.0;1.0;25.5;13.0;3.2857142857142856;2
org.apache.xml.dtm.ref.CoroutineParser;8.0;1.0;0.0;1.0;8.0;28.0;0.0;1.0;8.0;2.0;8.0;0.0;0.0;0.0;0.2813;0.0;0.0;0.0;1.0;1.0;0
org.apache.xml.serializer.SerializerFactory;3.0;1.0;0.0;12.0;16.0;3.0;6.0;6.0;2.0;1.0;111.0;1.0;0.0;0.0;0.5;0.0;0.0;35.6667;6.0;2.6666666666666665;2
org.apache.xpath.operations.Variable;16.0;2.0;1.0;26.0;51.0;50.0;8.0;19.0;16.0;0.7467;359.0;0.8;1.0;0.6739;0.1875;2.0;10.0;21.125;9.0;2.3125;1
org.apache.xalan.xsltc.runtime.ErrorMessages_ca;3.0;3.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;0.5;234.0;1.0;0.0;0.973;1.0;0.0;0.0;76.6667;1.0;1.0;1
org.apache.xpath.res.XPATHErrorResources_hu;5.0;3.0;0.0;1.0;16.0;8.0;0.0;1.0;3.0;1.2463;2125.0;0.0;0.0;0.9231;0.3333;0.0;0.0;397.0;2.0;1.2;2
org.apache.xpath.res.XPATHErrorResources_pt_BR;5.0;3.0;0.0;1.0;16.0;8.0;0.0;1.0;3.0;1.2463;2125.0;0.0;0.0;0.9231;0.3333;0.0;0.0;397.0;2.0;1.2;2
org.apache.xalan.xsltc.runtime.StringValueHandler;8.0;2.0;0.0;2.0;19.0;0.0;1.0;1.0;8.0;0.6571;183.0;1.0;0.0;0.9205;0.35;0.0;0.0;21.25;5.0;1.75;0
org.apache.xml.utils.Context2;12.0;1.0;0.0;1.0;26.0;0.0;1.0;0.0;0.0;0.6818;364.0;0.5;2.0;0.0;0.4091;0.0;0.0;28.5;10.0;2.75;0
org.apache.xml.utils.CharKey;5.0;1.0;0.0;1.0;6.0;0.0;1.0;0.0;5.0;0.25;32.0;1.0;0.0;0.0;0.5333;1.0;1.0;5.2;2.0;1.2;1
org.apache.xalan.xsltc.compiler.AbsoluteLocationPath;7.0;3.0;0.0;23.0;28.0;0.0;2.0;21.0;7.0;0.0;143.0;1.0;1.0;0.9315;0.2857;2.0;6.0;19.2857;2.0;1.5714285714285714;1
org.apache.xalan.xsltc.compiler.util.Type;36.0;1.0;10.0;114.0;60.0;622.0;104.0;21.0;34.0;0.9895;380.0;0.0;17.0;0.0;0.2;0.0;0.0;9.0278;5.0;1.2777777777777777;0
org.apache.xpath.res.XPATHErrorResources_ja;5.0;3.0;0.0;1.0;16.0;8.0;0.0;1.0;3.0;1.2463;2125.0;0.0;0.0;0.9231;0.3333;0.0;0.0;397.0;2.0;1.2;2
org.apache.xml.utils.DOMBuilder;30.0;1.0;0.0;4.0;65.0;207.0;2.0;2.0;28.0;0.6207;494.0;0.6;0.0;0.0;0.2;0.0;0.0;15.3;5.0;1.1666666666666667;0
org.apache.xalan.transformer.StackGuard;7.0;1.0;0.0;9.0;19.0;0.0;3.0;8.0;5.0;0.5;157.0;0.0;1.0;0.0;0.4583;0.0;0.0;21.1429;4.0;1.7142857142857142;2
org.apache.xalan.xsltc.compiler.util.TestGenerator;13.0;5.0;0.0;12.0;20.0;54.0;3.0;9.0;12.0;0.9;119.0;1.0;0.0;0.9179;0.2188;2.0;5.0;7.3846;2.0;1.0769230769230769;0
