org.apache.synapse.core.axis2.ProxyServiceMessageReceiver;8.0;2.0;0.0;21.0;64.0;0.0;1.0;21.0;4.0;0.5357;570.0;1.0;1.0;0.3333;0.4048;1.0;2.0;69.75;4.0;1.875;0
org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory;4.0;2.0;0.0;4.0;13.0;4.0;1.0;4.0;1.0;0.6667;51.0;1.0;1.0;0.8182;0.4444;1.0;1.0;11.5;3.0;1.5;0
org.apache.synapse.config.xml.StartupSerializer;1.0;1.0;0.0;4.0;1.0;0.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0
org.apache.synapse.config.xml.DBLookupMediatorFactory;4.0;3.0;0.0;5.0;9.0;4.0;0.0;5.0;3.0;0.6667;31.0;1.0;0.0;0.8182;0.6667;0.0;0.0;6.5;1.0;1.0;0
org.apache.synapse.mediators.MediatorFaultHandler;6.0;2.0;0.0;10.0;20.0;0.0;4.0;7.0;4.0;0.5333;106.0;1.0;1.0;0.5556;0.4;1.0;2.0;16.1667;2.0;1.1666666666666667;0
org.apache.synapse.mediators.db.DBLookupMediator;2.0;3.0;0.0;5.0;30.0;1.0;3.0;3.0;1.0;2.0;183.0;0.0;0.0;0.963;0.6667;2.0;5.0;90.5;9.0;5.0;1
org.apache.synapse.config.xml.CacheMediatorSerializer;3.0;2.0;0.0;11.0;31.0;3.0;0.0;11.0;3.0;2.0;225.0;0.0;0.0;0.75;0.5556;0.0;0.0;74.0;13.0;5.0;0
org.apache.synapse.config.xml.AbstractDBMediatorFactory;8.0;2.0;2.0;12.0;60.0;12.0;4.0;9.0;1.0;0.75;709.0;0.0;0.0;0.3333;0.6786;0.0;0.0;86.125;23.0;5.25;2
org.apache.synapse.startup.quartz.SimpleQuartzFactory;7.0;1.0;0.0;9.0;51.0;5.0;1.0;9.0;4.0;0.7083;334.0;0.75;0.0;0.0;0.4167;0.0;0.0;46.1429;23.0;4.142857142857143;0
org.apache.synapse.config.xml.LogMediatorFactory;4.0;2.0;0.0;6.0;16.0;2.0;0.0;6.0;3.0;1.0476;97.0;1.0;0.0;0.6;0.6667;0.0;0.0;21.5;7.0;2.5;0
org.apache.synapse.core.axis2.MediatorDeployer;9.0;1.0;0.0;11.0;45.0;22.0;0.0;11.0;6.0;0.75;351.0;1.0;0.0;0.0;0.4;0.0;0.0;37.7778;1.0;1.0;2
org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory;5.0;2.0;0.0;11.0;38.0;8.0;1.0;11.0;1.0;0.75;220.0;1.0;1.0;0.75;0.4375;2.0;4.0;42.8;12.0;3.2;0
