org.apache.poi.ddf.EscherClientAnchorRecord;27.0;2.0;0.0;11.0;47.0;149.0;6.0;5.0;27.0;0.8609;538.0;0.8462;0.0;0.4222;0.2654;1.0;5.0;18.4444;6.0;1.2962962962962963;1
org.apache.poi.hssf.record.LineFormatRecord;25.0;2.0;0.0;9.0;44.0;108.0;2.0;7.0;23.0;0.9394;436.0;0.3636;3.0;0.303;0.2533;1.0;5.0;15.56;2.0;1.04;1
org.apache.poi.hssf.record.BlankRecord;22.0;2.0;0.0;10.0;34.0;199.0;5.0;5.0;20.0;0.7143;331.0;0.75;0.0;0.3333;0.2273;1.0;5.0;13.8636;7.0;2.0;1
org.apache.poi.hssf.record.DrawingRecordForBiffViewer;4.0;3.0;0.0;3.0;6.0;6.0;1.0;2.0;3.0;1.3333;16.0;0.0;0.0;0.9355;0.625;1.0;2.0;2.75;1.0;1.0;0
org.apache.poi.hssf.record.EndSubRecord;9.0;3.0;0.0;11.0;16.0;36.0;8.0;4.0;7.0;1.125;70.0;0.0;0.0;0.6111;0.3111;1.0;5.0;6.6667;2.0;1.1111111111111112;1
org.apache.poi.ddf.EscherDgRecord;13.0;2.0;0.0;10.0;29.0;34.0;5.0;5.0;13.0;0.8542;179.0;0.5;0.0;0.6129;0.3231;1.0;5.0;12.4615;1.0;1.0;1
org.apache.poi.hssf.record.formula.AbstractFunctionPtg;16.0;3.0;2.0;7.0;31.0;102.0;4.0;3.0;11.0;0.9333;9886.0;0.75;1.0;0.5484;0.1905;1.0;7.0;616.375;5.0;1.3125;1
org.apache.poi.hssf.record.formula.NotEqualPtg;9.0;3.0;0.0;6.0;13.0;36.0;3.0;3.0;9.0;1.125;62.0;0.0;0.0;0.7083;0.2593;1.0;7.0;5.6667;1.0;1.0;1
org.apache.poi.hssf.record.AxisRecord;19.0;2.0;0.0;7.0;33.0;95.0;2.0;5.0;17.0;0.8704;321.0;0.5556;0.0;0.3704;0.3053;1.0;5.0;15.4211;2.0;1.0526315789473684;1
org.apache.poi.hssf.record.formula.RefVPtg;5.0;3.0;0.0;4.0;13.0;10.0;2.0;2.0;4.0;1.25;40.0;0.0;0.0;0.9375;0.4;2.0;3.0;6.8;1.0;1.0;0
org.apache.poi.hssf.record.InterfaceHdrRecord;10.0;2.0;0.0;6.0;19.0;39.0;2.0;4.0;8.0;0.9259;92.0;0.3333;0.0;0.5556;0.32;1.0;5.0;7.9;2.0;1.1;1
org.apache.poi.hssf.usermodel.HSSFChildAnchor;5.0;2.0;0.0;5.0;7.0;6.0;4.0;1.0;5.0;2.0;46.0;0.0;0.0;0.7692;0.7;1.0;1.0;8.2;2.0;1.4;1
org.apache.poi.poifs.property.Child;4.0;1.0;0.0;3.0;4.0;6.0;3.0;0.0;4.0;2.0;4.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;1.0;1.0;0
org.apache.poi.hssf.record.LeftMarginRecord;11.0;2.0;0.0;7.0;21.0;35.0;2.0;5.0;9.0;0.8;107.0;0.5;0.0;0.5263;0.2576;1.0;5.0;8.5455;2.0;1.0909090909090908;1
org.apache.poi.hssf.record.formula.SubtractPtg;9.0;3.0;0.0;6.0;13.0;36.0;3.0;3.0;9.0;1.125;59.0;0.0;0.0;0.7083;0.2593;1.0;7.0;5.3333;1.0;1.0;0
