Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,0,0,{'classification__n_neighbors': 5},0.8846153846153846,0.6666666666666666,0.8295454545454545,0.6033815244679472,0.6,0.75,0.9090909090909091,0.09090909090909091,0.811898348213104,0.8257228238447705,0.8496033506710194,0.4884615384615384,20,2,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,1,0,{'classification__n_neighbors': 13},0.56,0.42105263157894735,0.7380952380952381,0.3563483225498992,0.26666666666666666,1.0,0.47619047619047616,0.5238095238095238,0.6296107336641894,0.6900655593423543,0.5888888888888889,0.26666666666666666,10,11,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,2,0,{'classification__n_neighbors': 13},0.76,0.5,0.7559523809523809,0.40230863885375184,0.375,0.75,0.7619047619047619,0.23809523809523808,0.7558798017332158,0.7559289460184545,0.7066475236451999,0.32125,16,5,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,3,0,{'classification__n_neighbors': 9},0.72,0.5333333333333333,0.8333333333333334,0.4923659639173309,0.36363636363636365,1.0,0.6666666666666666,0.3333333333333333,0.7642977396044842,0.816496580927726,0.6644750887594945,0.36363636363636365,14,7,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,4,0,{'classification__n_neighbors': 1},0.92,0.8,0.9523809523809523,0.7766431633476234,0.6666666666666666,1.0,0.9047619047619048,0.09523809523809523,0.9326564970298526,0.9511897312113419,0.8880484377990537,0.6666666666666666,19,2,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,4,1,{'classification__n_neighbors': 1},0.6910112359550562,0.2028985507246377,0.5077898550724638,0.017609084570163195,0.2413793103448276,0.175,0.8405797101449275,0.15942028985507245,0.40584521005992247,0.3835380675700423,0.6888008554171127,0.2276346377373111,116,22,33,7
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,0,0,{},0.7307692307692307,0.2222222222222222,0.5340909090909091,0.062418778393235924,0.2,0.25,0.8181818181818182,0.18181818181818182,0.45430876347531957,0.45226701686664544,0.7094625917974492,0.1653846153846154,18,4,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,1,0,{},0.64,0.3076923076923077,0.5833333333333334,0.1272937693043289,0.2222222222222222,0.5,0.6666666666666666,0.3333333333333333,0.5750817072006014,0.5773502691896257,0.6210344279375828,0.19111111111111112,14,7,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,2,0,{},0.76,0.4,0.6547619047619049,0.26569371377681855,0.3333333333333333,0.5,0.8095238095238095,0.19047619047619047,0.6216607480459357,0.6362090102803518,0.7184212081070995,0.24666666666666665,17,4,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,3,0,{},0.68,0.42857142857142855,0.7083333333333334,0.31180478223116176,0.3,0.75,0.6666666666666666,0.3333333333333333,0.7053721745056052,0.7071067811865475,0.6388888888888888,0.26499999999999996,14,7,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,4,0,{},0.72,0.5333333333333333,0.8333333333333334,0.4923659639173309,0.36363636363636365,1.0,0.6666666666666666,0.3333333333333333,0.7642977396044842,0.816496580927726,0.6644750887594945,0.36363636363636365,14,7,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,4,1,{},0.6123595505617978,0.3300970873786408,0.5458333333333334,0.08001322641986387,0.2698412698412698,0.425,0.6666666666666666,0.3333333333333333,0.530033984680216,0.5322906474223771,0.6012396780543511,0.24389602282860706,92,46,23,17
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.8461538461538461,0.3333333333333333,0.6022727272727274,0.27695585470349865,0.5,0.25,0.9545454545454546,0.045454545454545456,0.468696830565411,0.48850421045919723,0.8313148641869568,0.2403846153846154,21,1,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.76,0.5,0.7559523809523809,0.40230863885375184,0.375,0.75,0.7619047619047619,0.23809523809523808,0.7558798017332158,0.7559289460184545,0.7066475236451999,0.32125,16,5,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.72,0.36363636363636365,0.6309523809523809,0.21384434262392824,0.2857142857142857,0.5,0.7619047619047619,0.23809523809523808,0.6084075189667018,0.6172133998483676,0.6808829066491903,0.22285714285714286,16,5,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.88,0.5714285714285714,0.726190476190476,0.5103545438827408,0.6666666666666666,0.5,0.9523809523809523,0.047619047619047616,0.6448468121386597,0.6900655593423543,0.854016820293798,0.41333333333333333,20,1,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 5; 'classification__max_features': 'log2'},0.8,0.2857142857142857,0.5773809523809523,0.17459497553883238,0.3333333333333333,0.25,0.9047619047619048,0.09523809523809523,0.46541123525434036,0.47559486560567094,0.778400747663618,0.2033333333333333,19,2,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,1,1,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.6404494382022472,0.2558139534883721,0.5106884057971014,0.020381990132423894,0.2391304347826087,0.275,0.7463768115942029,0.2536231884057971,0.4568841183977759,0.4530492502900825,0.6338681499618242,0.22868221787982412,103,35,29,11
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7692307692307693,0.0,0.45454545454545453,-0.12309149097933272,0.0,0.0,0.9090909090909091,0.09090909090909091,0.28997730219030415,0.0,0.7688686772057769,0.15384615384615385,20,2,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.72,0.0,0.4285714285714286,-0.16116459280507606,0.0,0.0,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.0,0.7205766921228921,0.16,18,3,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.88,0.6666666666666666,0.8273809523809523,0.600099198148979,0.6,0.75,0.9047619047619048,0.09523809523809523,0.8108303740229679,0.823754471047914,0.8419691425682043,0.48999999999999994,19,2,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 60},0.88,0.6666666666666666,0.8273809523809523,0.600099198148979,0.6,0.75,0.9047619047619048,0.09523809523809523,0.8108303740229679,0.823754471047914,0.8419691425682043,0.48999999999999994,19,2,1,3
