Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,0,0,{'classification__n_neighbors': 15},0.8076923076923077,0.5454545454545454,0.784090909090909,0.46217116665408475,0.42857142857142855,0.75,0.8181818181818182,0.18181818181818182,0.7814160902082802,0.7833494518006403,0.7594343331250661,0.35989010989010983,18,4,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,1,0,{'classification__n_neighbors': 13},0.64,0.47058823529411764,0.7857142857142857,0.4193139346887673,0.3076923076923077,1.0,0.5714285714285714,0.42857142857142855,0.6969542366343369,0.7559289460184544,0.6123724356957946,0.3076923076923077,12,9,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,2,0,{'classification__n_neighbors': 3},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0.7142857142857143,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,3,0,{'classification__n_neighbors': 9},0.76,0.5714285714285714,0.8571428571428572,0.5345224838248488,0.4,1.0,0.7142857142857143,0.2857142857142857,0.7979694910895578,0.8451542547285166,0.7000000000000001,0.4,15,6,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,4,0,{'classification__n_neighbors': 3},0.88,0.7272727272727273,0.9285714285714286,0.6998542122237652,0.5714285714285714,1.0,0.8571428571428571,0.14285714285714285,0.8989847455447789,0.9258200997725514,0.8356290217967333,0.5714285714285714,18,3,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,smote,None,0.5,4,1,{'classification__n_neighbors': 3},0.6629213483146067,0.3023255813953488,0.5429347826086957,0.08187341798956717,0.2826086956521739,0.325,0.7608695652173914,0.2391304347826087,0.49363631407884334,0.4972751840738206,0.6447189599469053,0.2435332193453835,105,33,27,13
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,0,0,{},0.7307692307692307,0.2222222222222222,0.5340909090909091,0.062418778393235924,0.2,0.25,0.8181818181818182,0.18181818181818182,0.45430876347531957,0.45226701686664544,0.7094625917974492,0.1653846153846154,18,4,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,1,0,{},0.72,0.36363636363636365,0.6309523809523809,0.21384434262392824,0.2857142857142857,0.5,0.7619047619047619,0.23809523809523808,0.6084075189667018,0.6172133998483676,0.6808829066491903,0.22285714285714286,16,5,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,2,0,{},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0.7142857142857143,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,3,0,{},0.72,0.5333333333333333,0.8333333333333334,0.4923659639173309,0.36363636363636365,1.0,0.6666666666666666,0.3333333333333333,0.7642977396044842,0.816496580927726,0.6644750887594945,0.36363636363636365,14,7,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,4,0,{},0.72,0.5333333333333333,0.8333333333333334,0.4923659639173309,0.36363636363636365,1.0,0.6666666666666666,0.3333333333333333,0.7642977396044842,0.816496580927726,0.6644750887594945,0.36363636363636365,14,7,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,smote,None,0.5,3,1,{},0.6460674157303371,0.3368421052631579,0.558695652173913,0.10604045109252914,0.2909090909090909,0.4,0.717391304347826,0.2826086956521739,0.5310289588587462,0.5356832289134414,0.6243796971426229,0.25119509703779364,99,39,24,16
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.7692307692307693,0.0,0.45454545454545453,-0.12309149097933272,0.0,0.0,0.9090909090909091,0.09090909090909091,0.28997730219030415,0.0,0.7688686772057769,0.15384615384615385,20,2,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.56,0.0,0.33333333333333337,-0.2721655269759087,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2546440075000701,0.0,0.60866805291367,0.16,14,7,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0.7142857142857143,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,3,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.64,0.0,0.38095238095238093,-0.2182178902359924,0.0,0.0,0.7619047619047619,0.23809523809523808,0.2731267846441072,0.0,0.6543303050815759,0.16,16,5,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.76,0.5,0.7559523809523809,0.40230863885375184,0.375,0.75,0.7619047619047619,0.23809523809523808,0.7558798017332158,0.7559289460184545,0.7066475236451999,0.32125,16,5,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.4,decision_tree,over_sample,smote,None,0.5,4,1,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.6966292134831461,0.325,0.5646739130434782,0.12934782608695652,0.325,0.325,0.8043478260869565,0.1956521739130435,0.5030569584163092,0.5112856769735105,0.6728232189973614,0.257310393258427,111,27,27,13
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7692307692307693,0.0,0.45454545454545453,-0.12309149097933272,0.0,0.0,0.9090909090909091,0.09090909090909091,0.28997730219030415,0.0,0.7688686772057769,0.15384615384615385,20,2,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 100},0.84,0.5,0.7023809523809524,0.40476190476190477,0.5,0.5,0.9047619047619048,0.09523809523809523,0.6400900843373578,0.6725927091345493,0.8055555555555556,0.33,19,2,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 20},0.8,0.5454545454545454,0.7797619047619048,0.45684927742384673,0.42857142857142855,0.75,0.8095238095238095,0.19047619047619047,0.7777600630643515,0.7791937224739797,0.7479395565464589,0.3614285714285714,17,4,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,3,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.84,0.6,0.8035714285714286,0.521168438562221,0.5,0.75,0.8571428571428571,0.14285714285714285,0.796397245518011,0.8017837257372731,0.7932567506182558,0.415,18,3,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 40},0.84,0.3333333333333333,0.6011904761904762,0.27348301713730944,0.5,0.25,0.9523809523809523,0.047619047619047616,0.46860204474605616,0.48795003647426655,0.8239741273221839,0.245,20,1,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,over_sample,smote,None,0.5,3,1,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.7191011235955056,0.2647058823529412,0.5436594202898551,0.10010432791107805,0.32142857142857145,0.225,0.8623188405797102,0.13768115942028986,0.4434116864057801,0.4404789882961897,0.7075332576248454,0.2464787319422151,119,19,31,9
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8461538461538461,0.5,0.7045454545454545,0.4090909090909091,0.5,0.5,0.9090909090909091,0.09090909090909091,0.6406502658899569,0.674199862463242,0.8143459915611815,0.3269230769230769,20,2,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,1,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'auto'; 'classification__kernel': 'poly'},0.8,0.6153846153846154,0.8809523809523809,0.5819143739626463,0.4444444444444444,1.0,0.7619047619047619,0.23809523809523808,0.8316412425746316,0.8728715609439694,0.7408831771886952,0.4444444444444444,16,5,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'sigmoid'},0.84,0.6,0.8035714285714286,0.521168438562221,0.5,0.75,0.8571428571428571,0.14285714285714285,0.796397245518011,0.8017837257372731,0.7932567506182558,0.415,18,3,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'sigmoid'},0.84,0.6666666666666666,0.9047619047619048,0.6362090102803518,0.5,1.0,0.8095238095238095,0.19047619047619047,0.8653129940597053,0.8997354108424374,0.7863446127781172,0.5,17,4,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,4,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.88,0.7272727272727273,0.9285714285714286,0.6998542122237652,0.5714285714285714,1.0,0.8571428571428571,0.14285714285714285,0.8989847455447789,0.9258200997725514,0.8356290217967333,0.5714285714285714,18,3,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,over_sample,smote,None,0.5,4,1,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.6741573033707865,0.2926829268292683,0.541304347826087,0.08120844683762023,0.2857142857142857,0.3,0.782608695652174,0.21739130434782608,0.4817052097473634,0.48454371185234896,0.656732617065068,0.24301765650080254,108,30,28,12
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,0,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8076923076923077,0.2857142857142857,0.5795454545454545,0.17966445081877086,0.3333333333333333,0.25,0.9090909090909091,0.09090909090909091,0.4657882148389474,0.4767312946227961,0.7876033854847275,0.19871794871794873,20,2,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.92,0.75,0.8511904761904762,0.7023809523809523,0.75,0.75,0.9523809523809523,0.047619047619047616,0.8200450421686789,0.8451542547285166,0.8935185185185184,0.6025,20,1,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,2,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.88,0.6666666666666666,0.8273809523809523,0.600099198148979,0.6,0.75,0.9047619047619048,0.09523809523809523,0.8108303740229679,0.823754471047914,0.8419691425682043,0.48999999999999994,19,2,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,3,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.84,0.6,0.8035714285714286,0.521168438562221,0.5,0.75,0.8571428571428571,0.14285714285714285,0.796397245518011,0.8017837257372731,0.7932567506182558,0.415,18,3,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.92,0.75,0.8511904761904762,0.7023809523809523,0.75,0.75,0.9523809523809523,0.047619047619047616,0.8200450421686789,0.8451542547285166,0.8935185185185184,0.6025,20,1,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,over_sample,smote,None,0.5,1,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.7415730337078652,0.30303030303030304,0.5670289855072463,0.15843594293545682,0.38461538461538464,0.25,0.8840579710144928,0.11594202898550725,0.46337044710280995,0.47012178502343754,0.7262671795276687,0.2646931719965428,122,16,30,10
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.8076923076923077,0.4444444444444444,0.6818181818181818,0.3329001514305916,0.4,0.5,0,0.13636363636363635,0.6335337387137023,0.6571287406727709,0.7707741738046361,0.27692307692307694,19,3,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.84,0.6,0.8035714285714286,0.521168438562221,0.5,0.75,0,0.14285714285714285,0.796397245518011,0.8017837257372731,0.7932567506182558,0.415,18,3,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,3,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.92,0.75,0.8511904761904762,0.7023809523809523,0.75,0.75,0,0.047619047619047616,0.8200450421686789,0.8451542547285166,0.8935185185185184,0.6025,20,1,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,over_sample,smote,None,0.5,4,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7359550561797753,0.29850746268656714,0.5634057971014493,0.14755643207950178,0.37037037037037035,0.25,0.8768115942028986,0.12318840579710146,0.46256377898264467,0.46819109191731173,0.7205384770035076,0.2611319184352892,121,17,30,10
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,0,0,{'classification__n_neighbors': 1},0.8846153846153846,0.4,0.625,0.4690415759823429,1.0,0.25,1.0,0.0,0.4696699141100894,0.5,0.8775685627222987,0.3653846153846154,22,0,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,1,0,{'classification__n_neighbors': 11},0.52,0.4,0.7142857142857143,0.32732683535398854,0.25,1.0,0.42857142857142855,0.5714285714285714,0.5959389821791157,0.6546536707079771,0.5883484054145521,0.25,9,12,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,2,0,{'classification__n_neighbors': 7},0.72,0.46153846153846156,0.7321428571428571,0.3546040716334876,0.3333333333333333,0.75,0.7142857142857143,0.2857142857142857,0.7315482789576266,0.7319250547113999,0.6700634617221287,0.29,15,6,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,3,0,{'classification__n_neighbors': 13},0.76,0.5714285714285714,0.8571428571428572,0.5345224838248488,0.4,1.0,0.7142857142857143,0.2857142857142857,0.7979694910895578,0.8451542547285166,0.7000000000000001,0.4,15,6,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,4,0,{'classification__n_neighbors': 3},0.92,0.8,0.9523809523809523,0.7766431633476234,0.6666666666666666,1.0,0.9047619047619048,0.09523809523809523,0.9326564970298526,0.9511897312113419,0.8880484377990537,0.6666666666666666,19,2,0,4
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.4,knn,over_sample,random_over_sampler,None,0.5,4,1,{'classification__n_neighbors': 3},0.6797752808988764,0.3132530120481928,0.553804347826087,0.1049338951235674,0.3023255813953488,0.325,0.782608695652174,0.21739130434782608,0.4985600837557659,0.5043290851090749,0.6583085503455617,0.24994120721191534,108,30,27,13
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,random_over_sampler,None,0.5,0,0,{},0.8076923076923077,0.2857142857142857,0.5795454545454545,0.17966445081877086,0.3333333333333333,0.25,0.9090909090909091,0.09090909090909091,0.4657882148389474,0.4767312946227961,0.7876033854847275,0.19871794871794873,20,2,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.4,naive_bayes,over_sample,random_over_sampler,None,0.5,1,0,{},0.64,0.3076923076923077,0.5833333333333334,0.1272937693043289,0.2222222222222222,0.5,0.6666666666666666,0.3333333333333333,0.5750817072006014,0.5773502691896257,0.6210344279375828,0.19111111111111112,14,7,2,2
